source_record_key,source_id,source_row_number,category_raw,category_normalized,canonical_category_family,category_mapping_status,product_name_raw,location_raw,price_raw,price_idr,price_parse_status,overall_rating_raw,product_overall_rating,overall_rating_parse_status,number_sold_raw,number_sold_value,number_sold_semantics,number_sold_parse_status,total_review_raw,total_review_value,total_review_parse_status,customer_rating,review_text_raw,review_text_normalized_match,sentiment_label_raw,emotion_label_raw,rating_sentiment_consistency,cross_source_exact_overlap_flag,cross_source_normalized_overlap_flag,cross_source_near_duplicate_candidate_flag
ffd807f28b10ee1929fb42a86928812b1a9abcfd377d4865b711718cd19b6c30,SRC_PRDECT_ID_V1,4600,Women's Fashion,women's fashion,,UNMAPPED,"CELANA KERJA WANITA FORMAL CELANA KANTOR PINGGANG KARET JUMBO - Hitam, M",Kab. Pekalongan,62900,,MISSING,4.8,4.8,EXACT,4481,4481,EXACT,EXACT,2115,2115,EXACT,1,bahannya jelek ....pokoknya kecewaaaa aja,bahannya jelek pokoknya kecewaaaa aja,Negative,Anger,CONSISTENT,False,False,False
e22da91008ba751ba592312b11a76b3ce47c0025465f6300d17bd26faaf633ba,SRC_PRDECT_ID_V1,4601,Movies and Music,movies and music,,UNMAPPED,Sound card V8 Mixer Bluetooth SoundCard V8 Audio Soundcard,Jakarta Utara,79800,,MISSING,4.8,4.8,EXACT,4585,4585,EXACT,EXACT,1941,1941,EXACT,2,tempat colokannya gk sesuai.. masa mic nya berfungsi dilubang headset. sedangkan lubang micnya tidak berfungsu,tempat colokannya gk sesuai masa mic nya berfungsi dilubang headset sedangkan lubang micnya tidak berfungsu,Negative,Sadness,CONSISTENT,False,False,False
1c36e6ff1d33683de141f4d6d3ce1b95a728f4d56901b830c143f287dd6ac05e,SRC_PRDECT_ID_V1,4602,Movies and Music,movies and music,,UNMAPPED,Sound card V8 Mixer Bluetooth SoundCard V8 Audio Soundcard,Jakarta Utara,79800,,MISSING,4.8,4.8,EXACT,4585,4585,EXACT,EXACT,1941,1941,EXACT,2,Chat gk pernah di balas tidak recommend untuk beli,chat gk pernah di balas tidak recommend untuk beli,Negative,Fear,CONSISTENT,False,False,False
0e630c7f30d789bf82fe69ce7d2e6c74425ddf7ad47006e6ad5eaf6f564e2319,SRC_PRDECT_ID_V1,4603,Movies and Music,movies and music,,UNMAPPED,Sound card V8 Mixer Bluetooth SoundCard V8 Audio Soundcard,Jakarta Utara,79800,,MISSING,4.8,4.8,EXACT,4585,4585,EXACT,EXACT,1941,1941,EXACT,1,"dicharge lampu tidak nyala, sama sekali tidak bisa dipakai mau dikembalikan berat di ongkir HARUSNYA SEBELUM DIKIRIM DITES DULU, TOH PACKAGINYA TIDAK ADA SEGEL DITES DULU BOLEH KAYAKNYA SAYANGNYA BINTANG MINIMAL 1 NOT RECOMMEND",dicharge lampu tidak nyala sama sekali tidak bisa dipakai mau dikembalikan berat di ongkir harusnya sebelum dikirim dites dulu toh packaginya tidak ada segel dites dulu boleh kayaknya sayangnya bintang minimal 1 not recommend,Negative,Anger,CONSISTENT,False,False,False
a7b44880e7662e8b4e350af36b4a6db943e88922416ea6261e20705ce3b857cd,SRC_PRDECT_ID_V1,4604,Movies and Music,movies and music,,UNMAPPED,Sound card V8 Mixer Bluetooth SoundCard V8 Audio Soundcard,Jakarta Utara,79800,,MISSING,4.8,4.8,EXACT,4585,4585,EXACT,EXACT,1941,1941,EXACT,1,"jangan beli di toko ini udah etikat baik ngasih penjelasan colokan mic di soundcard nya gak berfungsi,tapi pesan yg berkali� cuma di read gak ad tanggapan bener�. mbak atau mas tolong jualan yg amanah,transaksi jualbeli akan berkah dan sah kalo sama� saling menguntungkan.saya bener2 gak ikhlas,gak akan berkah jualan anda mksh.",jangan beli di toko ini udah etikat baik ngasih penjelasan colokan mic di soundcard nya gak berfungsitapi pesan yg berkali cuma di read gak ad tanggapan bener mbak atau mas tolong jualan yg amanahtransaksi jualbeli akan berkah dan sah kalo sama saling menguntungkansaya bener2 gak ikhlasgak akan berkah jualan anda mksh,Negative,Fear,CONSISTENT,False,False,False
ec63a1af9b7af4100fc7af29356cc0dfed08f6b1c6dae1eb25b3e3c26d773d0c,SRC_PRDECT_ID_V1,4605,Movies and Music,movies and music,,UNMAPPED,SOUNDTECH 2.1 USB Condenser Microphone Cardioid and Omnidirect for PC,Jakarta Utara,900000,,MISSING,4.9,4.9,EXACT,665,665,EXACT,EXACT,341,341,EXACT,1,baru dipake beberapa hari udah rusak aja.,baru dipake beberapa hari udah rusak aja,Negative,Fear,CONSISTENT,False,False,False
f253f9be16fbb5f8cdc5da41491d4c34a667f12d6dd72aa688157e81c4e556b4,SRC_PRDECT_ID_V1,4606,Movies and Music,movies and music,,UNMAPPED,"Stand Mic Meja klip / Boom Arm Microphone suspension Podcast,Gaming",Jakarta Utara,68000,,MISSING,4.9,4.9,EXACT,3348,3348,EXACT,EXACT,1704,1704,EXACT,1,tidak bisa hidup,tidak bisa hidup,Negative,Fear,CONSISTENT,False,False,False
6315f3285fc901fe8dd409a886cdd0bf746c7b881097ffb1e6c78106a6dca6f6,SRC_PRDECT_ID_V1,4607,Movies and Music,movies and music,,UNMAPPED,"Stand Mic Meja klip / Boom Arm Microphone suspension Podcast,Gaming",Jakarta Utara,68000,,MISSING,4.9,4.9,EXACT,3348,3348,EXACT,EXACT,1704,1704,EXACT,2,untuk jepit ke mejanya loss. ga bisa ngunci. sudah di coba dengan SEAL TAPE. tapi terlalu longgar sehingga tidak bisa nge lock. untuk boom arm nya bagus. sayang jadi bingung pakenya karna ga bisa ngelock,untuk jepit ke mejanya loss ga bisa ngunci sudah di coba dengan seal tape tapi terlalu longgar sehingga tidak bisa nge lock untuk boom arm nya bagus sayang jadi bingung pakenya karna ga bisa ngelock,Negative,Fear,CONSISTENT,False,False,False
79dd3a548b72ce4c1c779eefb2805595e89ff6669efed2bcd5eb2f13dd202da6,SRC_PRDECT_ID_V1,4608,Movies and Music,movies and music,,UNMAPPED,Joyo JCP-01 Capo Gitar Akustik dan Elektrik - Cokelat Kayu,Kota Tangerang Selatan,44999,,MISSING,4.9,4.9,EXACT,2758,2758,EXACT,EXACT,1476,1476,EXACT,2,"Kurang bagus, kurang klop",kurang bagus kurang klop,Negative,Sadness,CONSISTENT,False,False,False
ddf930f7e0491bf8b19b6d3e157b5bbe40cb7b3fdb20d88f45bc1b142834146e,SRC_PRDECT_ID_V1,4609,Movies and Music,movies and music,,UNMAPPED,Joyo JCP-01 Capo Gitar Akustik dan Elektrik - Cokelat Kayu,Kota Tangerang Selatan,44999,,MISSING,4.9,4.9,EXACT,2758,2758,EXACT,EXACT,1476,1476,EXACT,1,baru 3 hari udh ga ngegrip,baru 3 hari udh ga ngegrip,Negative,Fear,CONSISTENT,False,False,False
e0328c185f5074acf1a6a38d5f4546f514d61eaded4dc3197feb5db92fd3276a,SRC_PRDECT_ID_V1,4610,Movies and Music,movies and music,,UNMAPPED,Suling YAMAHA YRS-23 Original / Seruling Yamaha,Jakarta Barat,29490,,MISSING,4.9,4.9,EXACT,8598,8598,EXACT,EXACT,1289,1289,EXACT,2,setelah dipakai selama beberapa hari suara menjadi tidak jelas apakah produk ini ori? saya liat di sarung seruling itu bukan made in indonesia tetapi di serulingnya itu made in indonesia apa itu yamaha kw?,setelah dipakai selama beberapa hari suara menjadi tidak jelas apakah produk ini ori saya liat di sarung seruling itu bukan made in indonesia tetapi di serulingnya itu made in indonesia apa itu yamaha kw,Negative,Fear,CONSISTENT,False,False,False
cee8179fa7db7ccaaf157527ba1d9806b1b49e87584fde43a5291451a114d07c,SRC_PRDECT_ID_V1,4611,Movies and Music,movies and music,,UNMAPPED,Suling YAMAHA YRS-23 Original / Seruling Yamaha,Jakarta Barat,29490,,MISSING,4.9,4.9,EXACT,8598,8598,EXACT,EXACT,1289,1289,EXACT,1,lamaaa bangettt respons nya,lamaaa bangettt respons nya,Negative,Fear,CONSISTENT,False,False,False
e6d93c028f3f38d741ab049d8b1aad2487144cdb7cf239d8bb574155e17ed27c,SRC_PRDECT_ID_V1,4612,Movies and Music,movies and music,,UNMAPPED,Selang Pianika Yamaha,Jakarta Barat,10000,,MISSING,4.8,4.8,EXACT,2461,2461,EXACT,EXACT,429,429,EXACT,2,"Selang beda dengan yg di produk pianika original, yg spare part selang ini lebih lembek, mouth piece nya juga ada pecah di bagian pinggir.",selang beda dengan yg di produk pianika original yg spare part selang ini lebih lembek mouth piece nya juga ada pecah di bagian pinggir,Negative,Sadness,CONSISTENT,False,False,False
006558c02f21310b4d5a4e6d8dc076ccb882b5ec5ae469b3f24f538d15dae2f9,SRC_PRDECT_ID_V1,4613,Movies and Music,movies and music,,UNMAPPED,Selang Pianika Yamaha,Jakarta Barat,10000,,MISSING,4.8,4.8,EXACT,2461,2461,EXACT,EXACT,429,429,EXACT,1,"Ga mungkin barang baru. Jijik liatnya ada kaya kotoran cair, dan ini pun baru keluar dari bungkusan. Buang.",ga mungkin barang baru jijik liatnya ada kaya kotoran cair dan ini pun baru keluar dari bungkusan buang,Negative,Anger,CONSISTENT,False,False,False
9ec8d46a0367ffa2c09a1f237474358869c24f9768903db8861c3ce345c017ec,SRC_PRDECT_ID_V1,4614,Movies and Music,movies and music,,UNMAPPED,Selang Pianika Yamaha,Jakarta Barat,10000,,MISSING,4.8,4.8,EXACT,2461,2461,EXACT,EXACT,429,429,EXACT,1,Selangnya longar untuk pianika yamaha original. Jadinya gak bisa dipake.,selangnya longar untuk pianika yamaha original jadinya gak bisa dipake,Negative,Sadness,CONSISTENT,False,False,False
232f288286647d4fcad9bc69c699c2496e0e3da612e48c6e0d37102472fb19c4,SRC_PRDECT_ID_V1,4615,Movies and Music,movies and music,,UNMAPPED,Cover keyboard yamaha black parasut anti debu/tutup keyboard - L,Kab. Tangerang,44000,,MISSING,4.8,4.8,EXACT,395,395,EXACT,EXACT,227,227,EXACT,2,tipis bgt,tipis bgt,Negative,Sadness,CONSISTENT,False,False,False
d2884880ffad8f8cd78a104bfb5331a34ccd6a9574076406e32d14a0680de0b5,SRC_PRDECT_ID_V1,4616,Movies and Music,movies and music,,UNMAPPED,Cover keyboard yamaha black parasut anti debu/tutup keyboard - L,Kab. Tangerang,44000,,MISSING,4.8,4.8,EXACT,395,395,EXACT,EXACT,227,227,EXACT,1,Tipis banget bahan parasutnya. Dan tidak ada keterangan penjelasan tebal atau tipisnya. Mungkin seller perlu perjelas.,tipis banget bahan parasutnya dan tidak ada keterangan penjelasan tebal atau tipisnya mungkin seller perlu perjelas,Negative,Fear,CONSISTENT,False,False,False
9f3997a366f259894ea1c3fcbb2a4a5c2ab3c823b2480fab2e30d0dc3cd83119,SRC_PRDECT_ID_V1,4617,Movies and Music,movies and music,,UNMAPPED,Busa Telur Peredam Suara Ruangan - Busa Peredam - Egg Foam 200x100x2cm,Kab. Tangerang,75000,,MISSING,4.9,4.9,EXACT,1385,1385,EXACT,EXACT,242,242,EXACT,2,"barang lama sampai, tidak sesuai dengan timeline",barang lama sampai tidak sesuai dengan timeline,Negative,Fear,CONSISTENT,False,False,False
64e3dac19247c98d3d60f66b5c81b52f2ad0d9fe9ef0c552cf0c538fb19674ca,SRC_PRDECT_ID_V1,4618,Movies and Music,movies and music,,UNMAPPED,Stand Book Lubang2 Alat Musik Untuk Partitur Kecil MUSIC STAND Lx049-5 - Hitam,Jakarta Barat,125000,,MISSING,4.9,4.9,EXACT,722,722,EXACT,EXACT,296,296,EXACT,2,Packingnya jelek. Barang sampai sudah rusak,packingnya jelek barang sampai sudah rusak,Negative,Anger,CONSISTENT,False,False,False
5e55bd5e169f93ac2aa564fa09a2754e54dc931eb4f34d92d02a5ed70d8238ca,SRC_PRDECT_ID_V1,4619,Movies and Music,movies and music,,UNMAPPED,Stand Book Lubang2 Alat Musik Untuk Partitur Kecil MUSIC STAND Lx049-5 - Hitam,Jakarta Barat,125000,,MISSING,4.9,4.9,EXACT,722,722,EXACT,EXACT,296,296,EXACT,1,kalo udah bayar dicuekin sama penjualnya !! - chat 3 januari 2021 di respon. - order 3 januari 2021 jam 11 siang dengan kurir grab same-day - barang sampai 4 januari 2021 jam 3 sore. KALO UJUNG UJUNGNYA GAK SAMPAI TUJUAN DI HARI YG SAMA NGAPAIN BAYAR ONGKIR MAHAL PAKAI GRAB !!,kalo udah bayar dicuekin sama penjualnya chat 3 januari 2021 di respon order 3 januari 2021 jam 11 siang dengan kurir grab sameday barang sampai 4 januari 2021 jam 3 sore kalo ujung ujungnya gak sampai tujuan di hari yg sama ngapain bayar ongkir mahal pakai grab ,Negative,Anger,CONSISTENT,False,False,False
66ca8930f29677096f6301e151a2fab006dc12d7a5c244a70b69a40c714a0fa5,SRC_PRDECT_ID_V1,4620,Movies and Music,movies and music,,UNMAPPED,Stand Book Lubang2 Alat Musik Untuk Partitur Kecil MUSIC STAND Lx049-5 - Hitam,Jakarta Barat,125000,,MISSING,4.9,4.9,EXACT,722,722,EXACT,EXACT,296,296,EXACT,1,"aftersalesnya parah. penjual ga baca chat dan ga bales lg, janji tinggal janji",aftersalesnya parah penjual ga baca chat dan ga bales lg janji tinggal janji,Negative,Fear,CONSISTENT,False,False,False
2e42a0b3bd97f79adcdbae6e3de35ad0adb8984c35a39e8916df7271126d2ab1,SRC_PRDECT_ID_V1,4621,Movies and Music,movies and music,,UNMAPPED,Stand Book Lubang2 Alat Musik Untuk Partitur Kecil MUSIC STAND Lx049-5 - Hitam,Jakarta Barat,125000,,MISSING,4.9,4.9,EXACT,722,722,EXACT,EXACT,296,296,EXACT,1,"Saya sangat kecewa dengan attitude dan respon penjual. Di awal confirm standbook warna putih tetapi saat kedatangan warna hitam. Saat di tanyakan slow response, sangat berbeda sekali saat sebelum pembelian yaitu bisa fast response. Dan tidak ada bahasa maaf sama sekali. Hati hati beli di toko ini, sakit hati dengan attitude dan tidak beretika. SAMA SEKALI GA REKOMENDASI !",saya sangat kecewa dengan attitude dan respon penjual di awal confirm standbook warna putih tetapi saat kedatangan warna hitam saat di tanyakan slow response sangat berbeda sekali saat sebelum pembelian yaitu bisa fast response dan tidak ada bahasa maaf sama sekali hati hati beli di toko ini sakit hati dengan attitude dan tidak beretika sama sekali ga rekomendasi ,Negative,Sadness,CONSISTENT,False,False,False
2f4bcb422b5a1564e7ce5bb17e94c374a997c808af32a60babc0b3a5dc923b24,SRC_PRDECT_ID_V1,4622,Movies and Music,movies and music,,UNMAPPED,Busa Profil Peredam Suara Telur Murah,Kab. Tangerang,32000,,MISSING,4.7,4.7,EXACT,4218,4218,EXACT,EXACT,487,487,EXACT,2,"busa gak rata motongnya, ada busa yg telurnya kempes",busa gak rata motongnya ada busa yg telurnya kempes,Negative,Sadness,CONSISTENT,False,False,False
bd77d5135a8779d908e69c73e9eafb82970268981cd71c3a99d60c1a674b7fbc,SRC_PRDECT_ID_V1,4623,Movies and Music,movies and music,,UNMAPPED,Busa Profil Peredam Suara Telur Murah,Kab. Tangerang,32000,,MISSING,4.7,4.7,EXACT,4218,4218,EXACT,EXACT,487,487,EXACT,1,barang yg saya terima dari 9 hanya 1 kondisi masih bagus dan layak pakai,barang yg saya terima dari 9 hanya 1 kondisi masih bagus dan layak pakai,Negative,Fear,CONSISTENT,False,False,True
5bef939a5b9885ba4b24ee336d0f563e34284c9bdd787bae038272055f2b0772,SRC_PRDECT_ID_V1,4624,Movies and Music,movies and music,,UNMAPPED,Busa Profil Peredam Suara Telur Murah,Kab. Tangerang,32000,,MISSING,4.7,4.7,EXACT,4218,4218,EXACT,EXACT,487,487,EXACT,1,ada busa yg telurnya kempes,ada busa yg telurnya kempes,Negative,Fear,CONSISTENT,False,False,False
cf23fef6c72afd9d2ab4155435336acdaa171fd6177458567a9c809323bf459f,SRC_PRDECT_ID_V1,4625,Movies and Music,movies and music,,UNMAPPED,Busa Profil Peredam Suara Telur Murah,Kab. Tangerang,32000,,MISSING,4.7,4.7,EXACT,4218,4218,EXACT,EXACT,487,487,EXACT,1,ukurannya gak sesuai deskripsi gk ada 30cm dan juga gk 2m.. parah sih beli 2 produk berbesa tapi gk rata semua potongannya..,ukurannya gak sesuai deskripsi gk ada 30cm dan juga gk 2m parah sih beli 2 produk berbesa tapi gk rata semua potongannya,Negative,Fear,CONSISTENT,False,False,False
a632782a04b79476617181102aa27ee52ca3e55e0e84168ba7cf59d215768197,SRC_PRDECT_ID_V1,4626,Movies and Music,movies and music,,UNMAPPED,Sustain Pedal Damper Piano Keyboard - WTB-005 - Black,Jakarta Barat,69100,,MISSING,4.8,4.8,EXACT,980,980,EXACT,EXACT,516,516,EXACT,2,gak bisa untuk semua merek keyboard,gak bisa untuk semua merek keyboard,Negative,Fear,CONSISTENT,False,False,False
f05d47feedd7baddb57153b80b3920d7522b998b9eaa59984513eb5ba8fddb19,SRC_PRDECT_ID_V1,4627,Movies and Music,movies and music,,UNMAPPED,Sustain Pedal Damper Piano Keyboard - WTB-005 - Black,Jakarta Barat,69100,,MISSING,4.8,4.8,EXACT,980,980,EXACT,EXACT,516,516,EXACT,2,Produk yg dikirim berbeda dgn foto yg tertera..,produk yg dikirim berbeda dgn foto yg tertera,Negative,Fear,CONSISTENT,False,False,True
34f297b68177880e509c82993a22c82704944ae677225a8fe0b35b4479843e4c,SRC_PRDECT_ID_V1,4628,Movies and Music,movies and music,,UNMAPPED,Sustain Pedal Damper Piano Keyboard - WTB-005 - Black,Jakarta Barat,69100,,MISSING,4.8,4.8,EXACT,980,980,EXACT,EXACT,516,516,EXACT,1,Penjual tidak komunikatif...,penjual tidak komunikatif,Negative,Fear,CONSISTENT,False,False,False
7b63ed80a792ac3b9edd98e95525701a9722e783826e7eca882a85e4622eeafc,SRC_PRDECT_ID_V1,4629,Movies and Music,movies and music,,UNMAPPED,Sustain Pedal Damper Piano Keyboard - WTB-005 - Black,Jakarta Barat,69100,,MISSING,4.8,4.8,EXACT,980,980,EXACT,EXACT,516,516,EXACT,1,respon lambat,respon lambat,Negative,Fear,CONSISTENT,False,False,False
11a438732f9db3b98e4d1e8d14fe2a0720ac04cb0c0fe666239584138a34b651,SRC_PRDECT_ID_V1,4630,Movies and Music,movies and music,,UNMAPPED,Sustain Pedal Damper Piano Keyboard - WTB-005 - Black,Jakarta Barat,69100,,MISSING,4.8,4.8,EXACT,980,980,EXACT,EXACT,516,516,EXACT,1,"Secara barang tidak ada masalah, saya bicara tentang respon penjual yang sangat lambat (saya sampai mengajukan pembatalan SECARA TIBA2 di respon) saran saya tolong responsif dalam penjualan online ini. banyak yang jual sustain keyboard, jadi menurut saya jgn menyepelekan karena toko anda jual sudah banyak. customer butuh kejelasan saat membeli barangnya. Dalam hal ini sya sudah bertanya lebih dari 8x sehari mengenai pengirimannya. saya kecewa dan KAPOK belanja disini.",secara barang tidak ada masalah saya bicara tentang respon penjual yang sangat lambat saya sampai mengajukan pembatalan secara tiba2 di respon saran saya tolong responsif dalam penjualan online ini banyak yang jual sustain keyboard jadi menurut saya jgn menyepelekan karena toko anda jual sudah banyak customer butuh kejelasan saat membeli barangnya dalam hal ini sya sudah bertanya lebih dari 8x sehari mengenai pengirimannya saya kecewa dan kapok belanja disini,Negative,Fear,CONSISTENT,False,False,False
e4216700f08c6824bd05658950747680e40f4f5ce47ecb233d2fa237f3ac97fc,SRC_PRDECT_ID_V1,4631,Movies and Music,movies and music,,UNMAPPED,Sustain Pedal Damper Piano Keyboard - WTB-005 - Black,Jakarta Barat,69100,,MISSING,4.8,4.8,EXACT,980,980,EXACT,EXACT,516,516,EXACT,1,"Barang rusak setelah seminggu. Respon penjual buruk. Katanya garansi, chat saja tidak dibalas. Garansi bohong ! Pikir LG deh klo mau beli disini.",barang rusak setelah seminggu respon penjual buruk katanya garansi chat saja tidak dibalas garansi bohong pikir lg deh klo mau beli disini,Negative,Fear,CONSISTENT,False,False,False
e906db6c7bbf3cb30642a00461b8e4e5295986988b8ba33dcc1bb0275e2bcf18,SRC_PRDECT_ID_V1,4632,Movies and Music,movies and music,,UNMAPPED,Clip On Mic Bando untuk Youtuber mc dll,Jakarta Pusat,6500,,MISSING,4.7,4.7,EXACT,3534,3534,EXACT,EXACT,462,462,EXACT,2,speaker dan mic nya ga bunyi,speaker dan mic nya ga bunyi,Negative,Fear,CONSISTENT,False,False,False
2da0824d4466da3df38ba1e2945d8909ae58f2668244fe641e9a5fbc54144ba7,SRC_PRDECT_ID_V1,4633,Movies and Music,movies and music,,UNMAPPED,Clip On Mic Bando untuk Youtuber mc dll,Jakarta Pusat,6500,,MISSING,4.7,4.7,EXACT,3534,3534,EXACT,EXACT,462,462,EXACT,2,ga kerekam suaranya,ga kerekam suaranya,Negative,Fear,CONSISTENT,False,False,False
34d6c84bd086cd5301a08c356e7c370fd1313580b32c8eb8d30e2dafa638f940,SRC_PRDECT_ID_V1,4634,Movies and Music,movies and music,,UNMAPPED,Clip On Mic Bando untuk Youtuber mc dll,Jakarta Pusat,6500,,MISSING,4.7,4.7,EXACT,3534,3534,EXACT,EXACT,462,462,EXACT,1,udah di hubungkan Ama hp n tablet tetep gak bisa,udah di hubungkan ama hp n tablet tetep gak bisa,Negative,Fear,CONSISTENT,False,False,False
3769994db803ddcf0698fb40b3a18f9badb3d1baca501f418a9ae01d4a7fe906,SRC_PRDECT_ID_V1,4635,Movies and Music,movies and music,,UNMAPPED,Clip On Mic Bando untuk Youtuber mc dll,Jakarta Pusat,6500,,MISSING,4.7,4.7,EXACT,3534,3534,EXACT,EXACT,462,462,EXACT,1,Memang sih murah barangnya... Tp boleh lah ya komplain.... Btw ini sy yg ga bisa make nya apa barangnya yg rusak ya?? Udh pake splitter jg ga fungsi ??????,memang sih murah barangnya tp boleh lah ya komplain btw ini sy yg ga bisa make nya apa barangnya yg rusak ya udh pake splitter jg ga fungsi ,Negative,Fear,CONSISTENT,False,False,False
b3beb56af5b6414f0f0ba6c80d33f7b67018b9885c8534ed32057f5e9a425745,SRC_PRDECT_ID_V1,4636,Movies and Music,movies and music,,UNMAPPED,Clip On Mic Bando untuk Youtuber mc dll,Jakarta Pusat,6500,,MISSING,4.7,4.7,EXACT,3534,3534,EXACT,EXACT,462,462,EXACT,1,Jelek banget mic nya. Gak nyala. Kabel cuman 50 cm. Akhirnya cuma dipake bando nya doang dan mic pake lavalier yang ada,jelek banget mic nya gak nyala kabel cuman 50 cm akhirnya cuma dipake bando nya doang dan mic pake lavalier yang ada,Negative,Anger,CONSISTENT,False,False,False
a42ffc9639f6cca62d080eee9564c961e71a9db99777be29a1d6f9ed4ae5040b,SRC_PRDECT_ID_V1,4637,Movies and Music,movies and music,,UNMAPPED,Clip On Mic Bando untuk Youtuber mc dll,Jakarta Pusat,6500,,MISSING,4.7,4.7,EXACT,3534,3534,EXACT,EXACT,462,462,EXACT,1,mic ga berfungsi,mic ga berfungsi,Negative,Fear,CONSISTENT,False,False,False
51c80d9b011140835099c36c22742aa13c9ea3614559a1de1a353c5da927cf6b,SRC_PRDECT_ID_V1,4638,Movies and Music,movies and music,,UNMAPPED,Clip On Mic Bando untuk Youtuber mc dll,Jakarta Pusat,6500,,MISSING,4.7,4.7,EXACT,3534,3534,EXACT,EXACT,462,462,EXACT,1,mic tdk berfungsi dgn baik / rusak gak bunyi,mic tdk berfungsi dgn baik rusak gak bunyi,Negative,Fear,CONSISTENT,False,False,False
9a11ec28ee356d78ec9fc44bfe50a6ab7cf73520938cdf2ad7eacbfeed25e16a,SRC_PRDECT_ID_V1,4639,Movies and Music,movies and music,,UNMAPPED,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,Jakarta Pusat,45000,,MISSING,4.6,4.6,EXACT,4297,4297,EXACT,EXACT,5659,5659,EXACT,2,Kirim barang tanpa diperiksa lg tidak bisa.Di pungsikan colokan kabel cas ggk di bisa masukkan kelubang utk cas nya Jd ggk bisa ngecas ????,kirim barang tanpa diperiksa lg tidak bisadi pungsikan colokan kabel cas ggk di bisa masukkan kelubang utk cas nya jd ggk bisa ngecas ,Negative,Fear,CONSISTENT,False,False,False
13aa589799b0508a5731506cdbd33c6067116a290c90726a4b4de74af1702cc4,SRC_PRDECT_ID_V1,4640,Movies and Music,movies and music,,UNMAPPED,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,Jakarta Pusat,45000,,MISSING,4.6,4.6,EXACT,4297,4297,EXACT,EXACT,5659,5659,EXACT,2,kualitas kurang bagus,kualitas kurang bagus,Negative,Sadness,CONSISTENT,False,False,True
2e3798aabc7a8544a8ba5c098f44505df945b1e7af4793f2403b217fd72c62dd,SRC_PRDECT_ID_V1,4641,Movies and Music,movies and music,,UNMAPPED,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,Jakarta Pusat,45000,,MISSING,4.6,4.6,EXACT,4297,4297,EXACT,EXACT,5659,5659,EXACT,2,kurang bagus,kurang bagus,Negative,Sadness,CONSISTENT,False,False,False
e630136be9e0c200f0cde2016704a3c047c36253c2f1eee9ba755c9190b5d18c,SRC_PRDECT_ID_V1,4642,Movies and Music,movies and music,,UNMAPPED,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,Jakarta Pusat,45000,,MISSING,4.6,4.6,EXACT,4297,4297,EXACT,EXACT,5659,5659,EXACT,2,ga berfungsi dengan baik,ga berfungsi dengan baik,Negative,Sadness,CONSISTENT,False,False,False
13d1fe4b8e48661fbdd54951d7df85a910c3d1ba40a56498bff0b39e89bf483d,SRC_PRDECT_ID_V1,4643,Movies and Music,movies and music,,UNMAPPED,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,Jakarta Pusat,45000,,MISSING,4.6,4.6,EXACT,4297,4297,EXACT,EXACT,5659,5659,EXACT,1,"Jelas2 udah pilih varian biru, dan di catatan juga ditulis �warna biru�.. eeehh.. kok ya tanpa konfirmasi dikirim warna putih. Ya sudah lah. Males komplen.. ??",jelas2 udah pilih varian biru dan di catatan juga ditulis warna biru eeehh kok ya tanpa konfirmasi dikirim warna putih ya sudah lah males komplen ,Negative,Anger,CONSISTENT,False,False,False
3caee76789c5adcc08758841f2b5ba44fcc03663473a54ccf8e0c0ab6bbfa750,SRC_PRDECT_ID_V1,4644,Movies and Music,movies and music,,UNMAPPED,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,Jakarta Pusat,45000,,MISSING,4.6,4.6,EXACT,4297,4297,EXACT,EXACT,5659,5659,EXACT,1,mic nya gak respon,mic nya gak respon,Negative,Fear,CONSISTENT,False,False,False
7a6c6425eb98f083d91bbc6a0062b031a3c490451ac2e1f8dadb25f3ce4d62ec,SRC_PRDECT_ID_V1,4645,Movies and Music,movies and music,,UNMAPPED,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,Jakarta Pusat,45000,,MISSING,4.6,4.6,EXACT,4297,4297,EXACT,EXACT,5659,5659,EXACT,1,Barang ga ada yg bisa di pake.,barang ga ada yg bisa di pake,Negative,Fear,CONSISTENT,False,False,False
9ab4509be2a524850b3197644bbc168206e8c0b39b2695378a1112fe978ab01e,SRC_PRDECT_ID_V1,4646,Movies and Music,movies and music,,UNMAPPED,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,Jakarta Pusat,45000,,MISSING,4.6,4.6,EXACT,4297,4297,EXACT,EXACT,5659,5659,EXACT,1,"bahannya jelek, baru pake sehari sdh rusak",bahannya jelek baru pake sehari sdh rusak,Negative,Fear,CONSISTENT,False,False,False
